sbe	entry-index	full-tr
TAT3161A.SBE	0	말씀드려도 된다면, 마드무아젤, 각하께서 오늘은 몹시 조용하십니다.
TAT3161A.SBE	1	제가 특별한 차를 드리고 있어요.
TAT3161A.SBE	2	다행입니다, 마드무아젤.
TAT3161A.SBE	3	고맙습니다.
TAT3161B.SBE	0	할아버지는 어떠세요?
TAT3161B.SBE	1	조용히 쉬고 계십니다, 마드무아젤.
TAT3161B.SBE	2	한 시간쯤 전에 뵈었는데 주무시고 계셨습니다.
TAT3161B.SBE	3	고마워요.
TAT3161B.SBE	4	좋은 오후 보내십시오, 마드무아젤.
TAT3162A.SBE	0	제 객실 문 좀 열어주시겠어요?
TAT3162A.SBE	1	물론입니다, 마드무아젤.
TAT3163.SBE	0	제 객실 문 좀 잠가주시겠어요?
TAT3163.SBE	1	물론입니다, 마드무아젤.
TAT3163.SBE	2	고마워요.
TAT4165A.SBE	0	모든 걸 다 무너뜨린 다음에
TAT4165A.SBE	1	그 자리에 뭘 세울지는 생각해 봤겠지?
TAT4165A.SBE	2	폭정 대신 다른 걸 세울 필요는 없어!
TAT4165A.SBE	3	사유재산이 폐지되면 모두가 자유롭고 평등해질 거야.
TAT4165A.SBE	4	새롭고 평화로운 사회는 자연히 자리 잡게 돼.
TAT4165A.SBE	5	그럼 사유재산은 대체 어떻게 폐지할 건데?
TAT4165A.SBE	6	혁명으로. 이 사악한 체제를 통째로 부숴서.
TAT4165A.SBE	7	그게 유일한 방법이야.
TAT4165B.SBE	0	왜 러시아 노동자가 독일 노동자와 싸워야 하지?
TAT4165B.SBE	1	우린 같은 사람들이야! 전쟁은 늘 정부가 시작하고
TAT4165B.SBE	2	피를 흘리는 건 늘 민중이야.
TAT4165B.SBE	3	우린 도살장으로 끌려가는 양떼야!
TAT4165C.SBE	0	네 말 좀 들어봐! 살인에 폭탄이라니!
TAT4165C.SBE	1	전쟁이 싫다면서 당신도 저들과 다를 게 없어!
TAT4165C.SBE	2	아니.
TAT4165D.SBE	0	한 사람, 백 사람의 목숨이 무슨 대수지,
TAT4165D.SBE	1	백만 명을 살릴 수 있다면?
TAT4165E.SBE	0	하지만 다른 사람들은요? 그들은 죄가 없어요.
TAT4165E.SBE	1	오리엔트 특급을 타는 자 중에 무고한 사람은 없어.
TAT4165E.SBE	2	희생자가 무슨 상관이야? 중요한 건 행위의 의미다!
TAT4165F.SBE	0	나는 결혼을 믿지 않아.
TAT4165G.SBE	0	하지만 난 못 해. 할아버지를 두고 떠날 수 없어.
TAT4165H.SBE	0	네 할아버지 같은 자들이 러시아를 수백 년이나 퇴보시킨 거야!
TAT4165H.SBE	1	우리 할아버지는 나쁜 분이 아니야.
TAT4165H.SBE	2	사람마다 선과 악은 함께 있어, 타티아나.
TAT4165H.SBE	3	하지만 바실리 오볼렌스키는 가장 사악한 체제가 낳은
TAT4165H.SBE	4	가장 사악한 산물이야!
TAT4165H.SBE	5	네가 지금 무슨 말을 하는지 알기나 해!
TAT4165H.SBE	6	내가 들은 걸 네가 듣고, 내가 본 걸 네가 본다면...
TAT4165H.SBE	7	너라도 할아버지 칼을 칼집에서 뽑아
TAT4165H.SBE	8	그가 잠든 사이 찔러 죽였을 거야.
TAT4165H.SBE	9	더는 못 듣겠어!
TAT4165H.SBE	10	우리 할아버지를 그렇게 미워한다면, 결국 나도 미워하는 거잖아!
TAT4165H.SBE	11	타티아나!
TRA1001.SBE	0	1차 식사... 식당칸에서 저녁 식사가 제공됩니다.
TRA1001A.SBE	0	2차 식사... 식당칸에서 저녁 식사가 제공됩니다.
TRA1002.SBE	0	에페르네 역 도착... 에페르네 5분 정차입니다.
TRA1003.SBE	0	샬롱 쉬르 마른 도착... 2분 정차입니다.
TRA1004.SBE	0	바르르뒤크 역 도착... 3분 정차입니다.
TRA1005.SBE	0	승객 여러분, 객실로 돌아가 주십시오.
TRA1005.SBE	1	정기 점검입니다.
TRA1005.SBE	2	승객 여러분, 객실로 돌아가 주십시오.
TRA1005.SBE	3	정기 점검입니다.
TRA1006.SBE	0	승객 여러분, 식당칸이 다시 개방되었습니다.
TRA1006.SBE	1	기다려 주셔서 감사합니다.
TRA1006.SBE	2	승객 여러분, 식당칸이 개방되었습니다.
TRA1112.SBE	0	실례합니다, 무슈.
TRA1113.SBE	0	실례합니다, 무슈.
TRA1113A.SBE	0	실례합니다, 마담.
TRA1113B.SBE	0	실례합니다, 마담.
TRA1200.SBE	0	좋은 저녁이에요, 아저씨.
TRA1200.SBE	1	어떻게 되어가요?
TRA1200.SBE	2	모두 괜찮습니다, 선생님. 전부 통제 중입니다.
TRA1200.SBE	3	1번 객실에 미국인 있나?
TRA1200.SBE	4	휘트니 씨 말씀인가요? 바로 거기 있습니다.
TRA1200.SBE	5	슈미트 씨가 식당칸에서 기다린다고 전해주겠나.
TRA1200.SBE	6	꽤 오래 기다린 모양이야.
TRA1200.SBE	7	아! 그 독일 졸부 말이군요.
TRA1200.SBE	8	르네! 말조심해!
TRA1200.SBE	9	죄송하지만, 그 양반 프랑스어 한마디도 못 알아듣잖아요.
TRA1200.SBE	10	역에서-
TRA1200.SBE	11	됐다! 다른 차장이 그런 식으로 지껄이는 걸 들었다면
TRA1200.SBE	12	다음 역에서 바로 해고였어.
TRA1200.SBE	13	죄송해요, 아저씨.
TRA1200.SBE	14	그리고 아저씨라고 부르지 마!
TRA1200.SBE	15	네 친척이라는 사실만으로도 충분히 골치 아프다. 굳이 상기시키지 마.
TRA1200.SBE	16	죄송합니다, 아저... 선생님. 용서해 주세요. 다시는 안 그러겠습니다.
TRA1200.SBE	17	그거 말고는 다 괜찮지?
TRA1200A.SBE	0	좋은 저녁이에요, 아저씨.
TRA1200A.SBE	1	어떻게 되어가요?
TRA1200A.SBE	2	모두 괜찮습니다, 선생님.
TRA1200A.SBE	3	1번 객실에 미국인 있나?
TRA1200A.SBE	4	휘트니 씨 말씀인가요? 마지막까지 승강장에 있다가,
TRA1200A.SBE	5	객실로 쏙 들어가 버렸습니다.
TRA1200A.SBE	6	얼굴도 제대로 못 봤어요.
TRA1200A.SBE	7	그 사람 인생사를 묻는 게 아니야.
TRA1200A.SBE	8	문 두드리고 슈미트 씨가 식당칸에서 기다린다고만 전해.
TRA1200A.SBE	9	꽤 오래 기다리고 있어.
TRA1200A.SBE	10	예, 아저씨. 곧바로요.
TRA1200A.SBE	11	아저씨라고 부르지 마라!
TRA1200A.SBE	12	죄송합니다, 아저... 아니, 선생님. 용서해 주세요.
TRA1200A.SBE	13	그거 말고는 다 괜찮지?
TRA1201.SBE	0	다 괜찮아요. 4번 객실 신사만 빼면요.
TRA1201.SBE	1	베일 쓴 여자들이 객실 네 칸이나 있고
TRA1201.SBE	2	제가 지나가기만 하면 마치 내가 무슨 짓이라도 할 사람처럼 노려봐요.
TRA1201.SBE	3	그 여자들이 누구 사람인지 아시죠?
TRA1201.SBE	4	명단엔 마흐무드 막타라고 돼 있습니다.
TRA1201.SBE	5	그건 경호원 이름이야. 저렇게 극비로 움직이는 건...
TRA1201.SBE	6	정말! 그 사람이라고?
TRA1201.SBE	7	설마!
TRA1201.SBE	8	그러니 조심해서 상대해.
TRA1201.SBE	9	하지만 아저씨, 저 유부남인 거 아시잖아요!
TRA1201.SBE	10	아저씨야말로 말이죠...
TRA1201.SBE	11	아저씨라고 부르지 말랬지!
TRA1201.SBE	12	농담은 그만하고 네 일이나 해.
TRA1202.SBE	0	좋은 저녁이에요, 아저씨.
TRA1202.SBE	1	어떻게 되어가요?
TRA1205.SBE	0	좋은 저녁입니다, 선생님.
TRA1205.SBE	1	좋은 저녁이네, 쿠데르. 뭐 빠뜨린 건 없나?
TRA1205.SBE	2	아닌 것 같습니다, 선생님.
TRA1205.SBE	3	승객 명단은?
TRA1205.SBE	4	그런데... 메르텐스 씨가 가져다드리지 않았나요?
TRA1205.SBE	5	내 조카 말인가?
TRA1205.SBE	6	가져다드리겠다고 했습니다. 벌써 한 시간도 넘었는데...
TRA1205.SBE	7	이상하군.
TRA1205.SBE	8	아! 내가 착각했나 보군.
TRA1205.SBE	9	그럼 정말 드린 게 맞군요!
TRA1205.SBE	10	제 말은, 그가 두 객차 명단을 다 맡고 있는 줄은 몰랐다는 겁니다.
TRA1205.SBE	11	그렇다면 설명이 되는군. 고맙네, 쿠데르.
TRA1205.SBE	12	물론입니다, 선생님.
TRA1206.SBE	0	좋은 저녁이에요, 아저씨.
TRA1206.SBE	1	뭐 빠뜨린 건 없나?
TRA1206.SBE	2	어... 아니요... 승객 명단 말씀하시는 거죠...
TRA1206.SBE	3	아무리 찾아도 안 보입니다.
TRA1206.SBE	4	못 찾겠다고? 뭐라고?
TRA1206.SBE	5	여기 잡지 속에 넣어 두고 갖다드리려 했는데
TRA1206.SBE	6	빠졌을 리는 없는데, 샅샅이 다 찾아봤습니다.
TRA1206.SBE	7	쿠데르 명단은?
TRA1206.SBE	8	같이 있었습니다.
TRA1206.SBE	9	정말 기가 막히는군. 보고서에 뭐라고 쓰지?
TRA1206.SBE	10	내가 밀어 넣어 준 덕에 들어온 게으르고 무능한 조카가,
TRA1206.SBE	11	침대칸 두 대의 승객 명단을 몽땅 잃어버렸다?
TRA1206.SBE	12	부다페스트 도착 전까지 그 명단 찾아와.
TRA1206.SBE	13	예, 아저씨. 죄송해요, 아저씨. 여기 어딘가 있을 겁니다.
TRA1206.SBE	14	내가 네 나이엔 짐이나 나르고 있었어.
TRA1206.SBE	15	요즘 것들은 세상이 너무 편해. 고마운 줄을 몰라.
TRA1250.SBE	0	좋은 저녁이네, 쿠데르. 이상 없지?
TRA1250.SBE	1	경찰들이 떠난 뒤로는 모두 괜찮습니다.
TRA1250.SBE	2	승객들은?
TRA1250.SBE	3	부타렐 부인이 궁금해서 이것저것 물으셨지만,
TRA1250.SBE	4	다른 분들은 큰 동요는 없었습니다.
TRA1250.SBE	5	좋아. 이 일은 보고서에 굳이 적지 말게, 내가 처리하지.
TRA1250.SBE	6	알겠습니다, 선생님.
TRA1251.SBE	0	어땠나?
TRA1251.SBE	1	하렘 객실은 건너뛰기로 합의하고 나니 별문제 없었습니다.
TRA1251.SBE	2	그대로 밀어붙였으면 난리 났을 겁니다.
TRA1251.SBE	3	프랑스 땅에서 헌병 두 명이 무슬림 경호원에게 죽는다면
TRA1251.SBE	4	국제 문제로 번졌겠지요.
TRA1251.SBE	5	그리고 각하 쪽은?
TRA1251.SBE	6	건드리지 않았습니다. 아프리카인 비서가 전부 처리했습니다.
TRA1251.SBE	7	그래서 하렘 객실 문제로 저를 그렇게 들볶은 겁니다.
TRA1251.SBE	8	아시잖습니까, 이런 경찰들은 상류층 상대에 익숙하지 않아요.
TRA1251.SBE	9	그래도 끝나긴 했군. 하룻밤 소동으론 충분해.
TRA1291.SBE	0	아! 아저씨, 좋은 소식입니다. 명단 찾았어요.
TRA1291.SBE	1	어디 있었지?
TRA1291.SBE	2	어... 제가 넣어둔 잡지 안에 있었습니다. 왜 못 봤는지 모르겠습니다.
TRA1291.SBE	3	아무리 찾아도 안 보여 포기했는데, 페이지 넘기니 거기 있더군요!
TRA1291.SBE	4	기가 막히는군! 생각보다 더 멍청하구나.
TRA1291.SBE	5	이걸 어떻게 수습하나 싶어 내가 얼마나 뛰어다녔는지 아나.
TRA1291.SBE	6	잘 들어. 이 일은 쿠데르에게 한마디도 하지 마, 알겠나?
TRA1291.SBE	7	물론이죠, 아저씨. 정말 죄송합니다. 다시는 이런 일 없겠습니다.
TRA1291.SBE	8	마지막으로 말한다. 아저씨라고 부르지 마!
TRA2100.SBE	0	좋은 하루입니다, 선생님.
TRA2100.SBE	1	마스터 키 못 보셨습니까?
TRA2100.SBE	2	아니... 키를 잃어버렸나?
TRA2100.SBE	3	어젯밤이요. 오볼렌스키 백작 소동 때 떨어뜨린 것 같습니다.
TRA2100.SBE	4	그 키는 열차의 모든 객실을 열 수 있어.
TRA2100.SBE	5	이런 말은 꺼내기 싫습니다만... 혹시 승객 중 누가 훔친 건 아닐까요?
TRA2100.SBE	6	믿기 힘든데. 어느 승객이?
TRA2100.SBE	7	미국인일지도요? 영 문제를 몰고 다니는 인상입니다.
TRA2100.SBE	8	복도에서 어슬렁거리는 걸 자주 봤습니다.
TRA2100.SBE	9	그 의사 말인가?
TRA2100.SBE	10	어젯밤 오볼렌스키 백작 쪽에 함께 있었잖습니까.
TRA2100.SBE	11	사람이 몰린 틈에 가져갔을 수도 있습니다.
TRA2100.SBE	12	그리 많지도 않았어. 미스 볼프와 미스 타티아나뿐이었지.
TRA2100.SBE	13	어쨌든 키는 사라졌어. 눈 크게 뜨고 살펴.
TRA2100.SBE	14	예, 선생님.
TRA2177.SBE	0	뮌헨 역 도착. 뮌헨 20분 정차입니다.
TRA3001.SBE	0	잘츠부르크 역 도착... 잘츠부르크 10분 정차입니다.
TRA3002.SBE	0	벨스 역 도착. 벨스 15분 정차입니다.
TRA3003.SBE	0	열차가 암슈테텐 역에 도착합니다.
TRA3003.SBE	1	암슈테텐 5분 정차입니다.
TRA3004.SBE	0	승객 여러분, 열차는 1시간 후 비엔나에 도착합니다.
TRA3004.SBE	1	비엔나...
TRA3006.SBE	0	열차가 비엔나 서역에 진입합니다.
TRA3006.SBE	1	비엔나, 1시간 정차입니다.
TRA3006.SBE	2	비엔나...
TRA3010.SBE	0	1차 식사... 1차 식사...
TRA3010.SBE	1	점심 식사가 제공됩니다...
TRA3010A.SBE	0	2차 식사... 2차 식사...
TRA3010A.SBE	1	점심 식사가 제공됩니다...
TRA3011.SBE	0	예, 선생님.
TRA3011.SBE	1	내가 명령을 내리면 이번엔 실수 없이 해낼 수 있겠나?
TRA3011.SBE	2	예, 선생님. 틀림없이 해내겠습니다.
TRA3011.SBE	3	오늘 오후 각하 객차에서 연주회가 열린다.
TRA3011.SBE	4	미스 볼프가 연주할 거다. 이쪽으로 사람이 많이 지나갈 거야.
TRA3011.SBE	5	길 안내 잘해서 다른 승객들 방해 없게 할 수 있겠나?
TRA3011.SBE	6	예, 선생님!
TRA3011.SBE	7	여기 초대 명단이다. 다른 승객이 호기심에 지나가려 하면
TRA3011.SBE	8	막고, 사적인 행사라고 설명해.
TRA3011.SBE	9	물론 최대한 공손하게.
TRA3011.SBE	10	물론입니다. 저만 믿으십시오, 아저씨.
TRA3011.SBE	11	그리고 자리를 비우지 마!
TRA3011.SBE	12	아니... 아니, 예, 아저씨!
TRA3011A.SBE	0	좋은 하루입니다, 선생님.
TRA3011A.SBE	1	귀빈이신 각하께서 오늘 오후 연주회를 여십니다.
TRA3011A.SBE	2	미스 볼프가 바이올린을 연주하십니다.
TRA3011A.SBE	3	몇몇 승객을 초대하길 원하십니다. 여기 명단입니다.
TRA3011A.SBE	4	시간은 3시입니다. 각하의 뜻을 전해주십시오.
TRA3011A.SBE	5	오볼렌스키 백작... 그리고 그 손녀분...
TRA3011A.SBE	6	미스 드 브레퇴유와 그 친구.
TRA3011A.SBE	7	알겠습니다, 선생님. 제가 처리하겠습니다.
TRA3012.SBE	0	좋은 아침이네, 쿠데르. 별일 없지?
TRA3012.SBE	1	모두 괜찮습니다.
TRA3012.SBE	2	좋아. 나중에 보지.
TRA3015.SBE	0	무엇을 도와드릴까요?
TRA3015.SBE	1	죄송합니다만, 승객 한 분이 미스 볼프의 동반자에 대해 항의했습니다.
TRA3015.SBE	2	정확히는 부타렐 부인입니다.
TRA3015.SBE	3	곤란하군. 마음을 돌리게 하진 못했나?
TRA3015.SBE	4	어렵습니다. 그 부부는 미스 볼프 연주회에 초대받지 못했거든요.
TRA3015.SBE	5	무시당한 여인의 분노만큼 무서운 건 없지.
TRA3015.SBE	6	아마 이 일은 끝까지 물고 늘어질 겁니다.
TRA3015.SBE	7	유감이군. 그래도 규정은 규정이야.
TRA3015.SBE	8	이 소식은 자네가 미스 볼프에게 전하게. 그리고 그 개도 치우고.
TRA3015.SBE	9	제가요, 선생님?
TRA3015.SBE	10	그래, 자네. 왜, 개가 무섭나?
TRA3015.SBE	11	아닙니다, 선생님. 동물은 좋아합니다.
TRA3015.SBE	12	좋아. 최선을 다하게.
TRA3015.SBE	13	미스 볼프께는 꼭 사과드리게. 우리 단골 중에서도 가장 중요한 손님이야.
TRA3015.SBE	14	자네보다 파리-콘스탄티노플 노선을 더 많이 타신 분이니까.
TRA3015.SBE	15	알고 있습니다, 선생님.
TRA4001.SBE	0	포조니... 열차가 포조니 역에 도착합니다.
TRA4001.SBE	1	3분 정차입니다.
TRA4002.SBE	0	열차가 갈란타 역에 도착합니다.
TRA4002.SBE	1	갈란타... 5분 정차입니다.
TRA4003.SBE	0	승객 여러분, 열차는 1시간 후 부다페스트에 도착합니다.
TRA4004.SBE	0	승객 여러분, 열차는 30분 후 부다페스트에 도착합니다.
TRA4005.SBE	0	열차가 부다페스트 역에 도착합니다.
TRA4005.SBE	1	부다페스트, 20분 정차입니다...
TRA5001.SBE	0	승객 여러분, 부탁드립니다,
TRA5001.SBE	1	침착하게 각자 객실에 머물러 주십시오.
TRA5001.SBE	2	문은 닫아 두시기 바랍니다.
TRA5001.SBE	3	당황하실 필요 없습니다. 계신 자리에서 기다려 주십시오.
VIENNA.SBE	0	비엔나 오후 6:00
WAT1002.SBE	0	실례합니다.
WAT1002A.SBE	0	실례합니다.
WAT1002B.SBE	0	실례합니다, 무슈.
WAT1003.SBE	0	실례합니다.
WAT1003A.SBE	0	실례합니다, 무슈.
WAT1003B.SBE	0	실례합니다, 무슈.
WAT5001.SBE	0	누구요?
WAT5001.SBE	1	열지 마요!
WAT5001.SBE	2	바보 같은 소리 마, 당연히 안 열 거야!
WAT5001A.SBE	0	네, 누구시죠?
WAT5001A.SBE	1	제발, 무슈. 여긴 주방에서 일하는 사람들뿐입니다.
WAT5001A.SBE	2	여기 있는 제 동지도 훌륭한 사회주의자고,
WAT5001A.SBE	3	언제나 무슈 조레스의 열렬한 지지자였습니다.
WAT5002.SBE	0	그런데 저들은 누구죠?
WAT5002.SBE	1	보통 도둑들은 아닙니다. 분명 정치적인 일이에요.
WAT5002.SBE	2	발칸 문제와 관련됐겠죠.
WAT5002.SBE	3	무정부주의자들이 분명해요.
WAT5002.SBE	4	죽은 그 청년도 그들 중 하나였고요.
WAT5002.SBE	5	열차를 폭파해서 우리를 다 죽이려는 거예요.
WAT5002.SBE	6	뭘 말하는지도 모르면서 떠들지 마.
WAT5002.SBE	7	그게 무슨 뜻이죠?
WAT5002.SBE	8	당신이야말로 무정부주의자야!
WAT5010.SBE	0	왜 여기 멈춰 있는 거죠?
WAT5010.SBE	1	요즘 젊은 것들은 아무것도 몰라.
WAT5010.SBE	2	자네가 이런 호화열차 주방에서 일하도록 내버려 두다니,
WAT5010.SBE	3	안전에 대해 기본도 모르면서 말이야.
WAT5010.SBE	4	당연히 모두 열차 뒤쪽으로 가야지, 거기가 제일 안전해.
WAT5010.SBE	5	무슨 말이에요? 충돌이라도 난다는 거예요?
WAT5010.SBE	6	그게 그렇게 이해가 안 되나? 브레이크가 끊겼고 경보도 안 울린다고.
WAT5010.SBE	7	놈들이 지난 정차역에서 열차를 장악한 게 분명해.
WAT5010.SBE	8	그 산적들이 열차를 제대로 몰 줄 알겠어? 무슨 일이든 날 수 있어.
WAT5010.SBE	9	우릴 전부 죽일 거야...
WAT5010.SBE	10	닥쳐, 멍청아!
WELS.SBE	0	벨스 오후 2:23
XABB1.SBE	0	아, 출장 중입니다. 가끔 회사에서 처리할 일이 생겨요.
XABB1.SBE	1	대륙 쪽에서 말이죠. 그러면 제가 나서는 겁니다.
XABB2.SBE	0	이런, 객실을 잘못 찾아오신 것 같습니다.
XABB2.SBE	1	보아하니 우리 둘 다 객실을 잘못 찾았군요.
XABB3.SBE	0	한잔하시겠습니까? 우리 둘이, 사내답게 말입니다.
XABB3.SBE	1	저는 흡연차에 있겠습니다.
XABB4.SBE	0	그 사람에게 그런 일이 생기다니 안됐군요.
XABB4.SBE	1	저는 늘 생각했어요, 결정적인 순간이 오면
XABB4.SBE	2	당신도 결국 우리 같은 부류가 될 거라고. 어떻게 생각합니까?
XALX1.SBE	0	수많은 동포가 빵조차 못 먹는데 저만 식사를 즐길 순 없습니다.
XALX2.SBE	0	바실리 알렉산드로비치, 저는 알렉세이 돌니코프입니다.
XALX2.SBE	1	제 아버지를 아셨던 걸로 압니다.
XALX3.SBE	0	러시아 동화예요. 아이들용이죠.
XALX4.SBE	0	바실리 알렉산드로비치가 괴로운 건 본인 양심이 찔리기 때문입니다.
XALX4.SBE	1	저는 사실만 말했습니다.
XALX4.SBE	2	감히 네가!
XALX4A.SBE	0	행동 하나가 전단 천 장보다 더 강한 선전이야.
XALX5.SBE	0	누구에게나 선과 악은 함께 있어, 타티아나.
XALX5.SBE	1	하지만 바실리 오볼렌스키는
XALX5.SBE	2	인간이 만든 가장 사악한 체제가 낳은 최악의 산물 중 하나야!
XALX6.SBE	0	희생자가 무슨 상관이야? 중요한 건 행위의 의미다!
XANN1.SBE	0	우리 전에 어디선가 본 적 있지 않나요?
XANN1.SBE	1	그럴 수도 있죠. 기억했을 것 같진 않네요.
XANN10.SBE	0	국경이 얼마 안 남았어.
XANN10.SBE	1	열차를 멈춰야 해요!
XANN10.SBE	2	왜죠?
XANN10.SBE	3	왜냐고요? 세르비아로 넘어가면 우릴 죽일 거예요!
